Decade,Occupation,Total Weight,Female,Male
1930,the millwright,46878.62000000004,0.0168044622473954,0.9831955377526046
1930,the molder,111045.4199999999,0.0118225497278501,0.9881774502721499
1930,the musician,163829.48000000027,0.4661022546125417,0.5338977453874583
1930,the newsperson,96351.65999999989,0.1400967040941486,0.8599032959058514
1930,the nurse,434102.8300000027,0.9734267109016546,0.0265732890983455
1930,the nutritionist,5942.459999999999,0.9624835505834283,0.0375164494165715
1930,the official,3193972.909999994,0.0814100079515077,0.9185899920484922
1930,the operator,622045.1300000023,0.46704820275660763,0.5329517972433923
1930,the optometrist,7007.970000000002,0.040254167754713494,0.9597458322452864
1930,the osteopath,6501.189999999999,0.2691953319315386,0.7308046680684613
1930,the painter,97611.18999999973,0.0564240636754865,0.9435759363245136
1930,the paperhanger,28081.68,0.0616654701570561,0.9383345298429436
1930,the peddler,54999.21999999982,0.0344633978445513,0.9655366021554488
1930,the pharmacist,91429.56999999992,0.0388975907903756,0.9611024092096244
1930,the photographer,33494.779999999955,0.1588393773596961,0.8411606226403038
1930,the physician,152203.69000000227,0.0472842018481936,0.9527157981518064
1930,the physicist,465.83,0.1303050469055234,0.8696949530944765
1930,the pilot,5459.949999999999,0.0185258106759219,0.9814741893240782
1930,the plasterer,74944.41000000054,0.0075741472913055,0.9924258527086944
1930,the plumber,247787.8300000048,0.0040652117579785,0.9959347882420216
1930,the police,174000.4200000011,0.0121174420153697,0.9878825579846302
1930,the porter,171895.44000000012,0.0232863652462217,0.976713634753778
1930,the postmaster,35932.79999999992,0.3948275670139818,0.6051724329860183
1930,the professor,56587.059999999925,0.3357716410783663,0.6642283589216338
1930,the proprietor,3105249.619999994,0.079687142832659,0.9203128571673408
1930,the psychologist,406.49,0.8006593028118774,0.1993406971881227
1930,the retired,244484.02999999785,0.1008370158165346,0.8991629841834654
1930,the sailor,45660.449999999895,0.0101591202013997,0.9898408797986002
1930,the sales,2631944.1400000034,0.2681601327602624,0.7318398672397376
1930,the salesperson,172151.60999999967,0.3454601441136677,0.6545398558863323
1930,the scientist,57309.44,0.0778885642574766,0.9221114357425234
1930,the secretary,998999.3800000008,0.9191915814802608,0.0808084185197391
1930,the setter,92089.42999999951,0.0070179606932088,0.9929820393067912
1930,the sheriff,16001.39,0.0228948860067781,0.977105113993222
1930,the shoemaker,70170.93000000024,0.0257920195727774,0.9742079804272225
1930,the smith,82272.97999999994,0.0107655028418807,0.9892344971581192
1930,the soldier,166979.6100000041,0.0028180087377134,0.9971819912622866
1930,the statistician,8713.089999999997,0.2745776756581191,0.725422324341881
1930,the stereotyper,7745.729999999998,0.0183727034120734,0.9816272965879264
1930,the student,250652.96999999924,0.4643080431083644,0.5356919568916356
1930,the surgeon,152203.69000000227,0.0472842018481936,0.9527157981518064
1930,the surveyor,12617.38000000001,0.0032027251299398,0.9967972748700602
1930,the tailor,181448.50999999983,0.1392979749461708,0.8607020250538292
1930,the teacher,1068350.0899999572,0.8116073542896325,0.1883926457103675
1930,the teamster,106159.00999999998,0.013831421374408,0.986168578625592
1930,the technician,28316.98000000001,0.3377930838669942,0.6622069161330059
1930,the therapist,12766.84,0.4442195562880087,0.5557804437119913
1930,the toolmaker,92089.42999999951,0.0070179606932088,0.9929820393067912
1930,the tradesperson,2628849.4500000007,0.074606889337082,0.9253931106629181
1930,the typesetter,186418.1000000024,0.0579417985699878,0.9420582014300122
1930,the unemployed,18355.539999999997,0.1689887630655378,0.8310112369344622
1930,the upholsterer,42558.40999999994,0.05211308411193,0.9478869158880701
1930,the veterinarian,12169.880000000005,0.0017222848540823,0.9982777151459176
1930,the waitstaff,369543.20000000566,0.5964054540849397,0.4035945459150601
1930,the weaver,163550.71000000177,0.395124362346082,0.6048756376539179
1930,the welder,56552.88000000001,0.0153742833256237,0.9846257166743764
1940,the administrator,200004.0,0.0870082598348033,0.9129917401651968
1940,the architect,112759.0,0.020397484901426902,0.9796025150985732
1940,the artist,62263.0,0.3131715465043445,0.6868284534956556
1940,the athlete,37142.0,0.1541920198158419,0.8458079801841581
1940,the attendant,558027.0,0.2879179681269903,0.7120820318730098
1940,the auctioneer,8239.0,0.3296516567544605,0.6703483432455395
1940,the author,15411.0,0.2598144182726624,0.7401855817273376
1940,the bailiff,14942.0,0.0267701780216838,0.9732298219783162
1940,the baker,150317.0,0.0810088013997086,0.9189911986002914
1940,the bartender,134692.0,0.0492679594927686,0.9507320405072311
1940,the blacksmith,89625.0,0.003347280334728,0.9966527196652719
1940,the boilermaker,34281.0,0.0087512032904524,0.9912487967095476
1940,the bootblack,16367.0,0.0909146453229058,0.9090853546770942
1940,the broker,365734.0,0.0696927275014081,0.930307272498592
1940,the cabinetmaker,78125.0,0.0591488,0.9408512
1940,the carpenter,735532.0,0.0025600517720507,0.9974399482279493
1940,the chemist,57748.0,0.0326764563274918,0.9673235436725082
1940,the chiropractor,10800.0,0.1666666666666666,0.8333333333333334
1940,the clergy,168697.0,0.1630675115740054,0.8369324884259945
1940,the clerical,2054156.0,0.3593485597004317,0.6406514402995683
1940,the clerk,245283.0,0.0704043900311069,0.9295956099688932
1940,the compositor,181787.0,0.0689323218932046,0.9310676781067954
1940,the conductor,64742.0,0.0108121466744926,0.9891878533255074
1940,the constable,10621.0,0.0,1.0
1940,the cook,345655.0,0.4118875757619591,0.5881124242380408
1940,the dancer,15113.0,0.779726063653808,0.220273936346192
1940,the dentist,70211.0,0.0199398954579766,0.9800601045420231
1940,the designer,24435.0,0.3621853898096992,0.6378146101903008
1940,the doctor,173446.0,0.0458413569641271,0.9541586430358728
1940,the doorkeeper,237728.0,0.01472270830529,0.98527729169471
1940,the draftsperson,92730.0,0.0215679930982422,0.9784320069017578
1940,the driver,1326925.0,0.006978540610810699,0.9930214593891891
1940,the electrician,217376.0,0.0086348078904754,0.9913651921095246
1940,the eletrotyper,9814.0,0.0611371510087629,0.938862848991237
1940,the engineer,534651.0,0.0097727302483302,0.9902272697516695
1940,the entertainer,28540.0,0.3346180798878767,0.6653819201121234
1940,the farmer,5232725.0,0.0307960001719945,0.9692039998280056
1940,the fireperson,198693.0,0.0073731837558444,0.9926268162441556
1940,the gardener,186838.0,0.013332405613419099,0.9866675943865807
1940,the guard,237728.0,0.01472270830529,0.98527729169471
1940,the housekeeper,2487046.0,0.9213629341797458,0.0786370658202542
1940,the huckster,58064.0,0.0639811242766602,0.9360188757233396
1940,the inspector,126498.0,0.0603962117978149,0.939603788202185
1940,the instructor,73648.0,0.2754725179230936,0.7245274820769063
1940,the janitor,461422.0,0.1825378937285175,0.8174621062714825
1940,the jeweler,49124.0,0.1010911163586027,0.8989088836413973
1940,the judge,171634.0,0.0273139354673316,0.9726860645326684
1940,the laborer,9110688.0,0.057897164297581,0.9421028357024187
1940,the lawyer,171634.0,0.0273139354673316,0.9726860645326684
1940,the librarian,991890.0,0.5348778594400588,0.4651221405599411
1940,the lumberjack,46631.0,0.0064334884518882,0.9935665115481118
1940,the machinist,502549.0,0.0090618029286696,0.9909381970713304
1940,the mailperson,633289.0,0.0409133902531071,0.9590866097468929
1940,the manager,3281060.0,0.1052809153139534,0.8947190846860466
1940,the mason,147561.0,0.0094672711624345,0.9905327288375657
1940,the mechanic,5923558.0,0.3449967063714071,0.6550032936285928
1940,the milliner,11988.0,0.8665331998665332,0.1334668001334668
1940,the millwright,43280.0,0.0,1.0
1940,the molder,78478.0,0.0098116669639899,0.99018833303601
1940,the musician,146880.0,0.4301606753812636,0.5698393246187364
1940,the newsperson,118554.0,0.1384769809538269,0.861523019046173
1940,the nurse,451886.0,0.9561947039740112,0.0438052960259888
1940,the official,3422590.0,0.1062385503376098,0.8937614496623901
1940,the operator,606139.0,0.458993729161133,0.541006270838867
1940,the optometrist,12934.0,0.1357661976186794,0.8642338023813205
1940,the osteopath,6800.0,0.17647058823529413,0.8235294117647058
1940,the painter,92898.0,0.0741673663588021,0.9258326336411978
1940,the paperhanger,34932.0,0.1076663231421046,0.8923336768578953
1940,the peddler,58064.0,0.0639811242766602,0.9360188757233396
1940,the pharmacist,84403.0,0.0682203239221354,0.9317796760778644
1940,the photographer,37344.0,0.0877517137960582,0.9122482862039415
1940,the physician,173446.0,0.0458413569641271,0.9541586430358728
1940,the pilot,7178.0,0.0417943716912789,0.9582056283087212
1940,the plasterer,59828.0,0.015043123621047,0.984956876378953
1940,the plumber,204381.0,0.006722738415019,0.993277261584981
1940,the police,176798.0,0.0130091969366169,0.986990803063383
1940,the porter,175668.0,0.0209201448186351,0.9790798551813646
1940,the postmaster,37872.0,0.43425221799746516,0.5657477820025348
1940,the professor,73648.0,0.2754725179230936,0.7245274820769063
1940,the proprietor,3245955.0,0.10611145256172679,0.8938885474382732
1940,the sailor,44987.0,0.0111143219152199,0.98888567808478
1940,the sales,2676913.0,0.3146333108322908,0.6853666891677093
1940,the salesperson,156388.0,0.2910005882804307,0.7089994117195693
1940,the scientist,57748.0,0.0326764563274918,0.9673235436725082
1940,the secretary,1173401.0,0.9284362293879077,0.0715637706120925
1940,the setter,95413.0,0.001048075209877,0.998951924790123
1940,the sheriff,14942.0,0.0267701780216838,0.9732298219783162
1940,the shoemaker,68580.0,0.010994459025955,0.9890055409740449
1940,the smith,88719.0,0.0059513745646366,0.9940486254353632
1940,the soldier,233636.0,0.0017120649215018,0.9982879350784982
1940,the stereotyper,9814.0,0.0611371510087629,0.938862848991237
1940,the surgeon,173446.0,0.0458413569641271,0.9541586430358728
1940,the surveyor,19258.0,0.05649600166164711,0.9435039983383527
1940,the tailor,118168.0,0.1386669826010425,0.8613330173989574
1940,the teacher,1070161.0,0.7474501500241553,0.2525498499758447
1940,the teamster,30061.0,0.0133062772362862,0.9866937227637138
1940,the technician,72728.0,0.3038169618303817,0.6961830381696184
1940,the therapist,20928.0,0.4294246941896024,0.5705753058103975
1940,the toolmaker,95413.0,0.001048075209877,0.998951924790123
1940,the tradesperson,2236544.0,0.0252966183540319,0.974703381645968
1940,the typesetter,181787.0,0.0689323218932046,0.9310676781067954
1940,the upholsterer,40836.0,0.0538740327162307,0.9461259672837692
1940,the veterinarian,11521.0,0.0520788126030726,0.9479211873969272
1940,the waitstaff,611547.0,0.6671392386848435,0.3328607613151564
1940,the welder,135656.0,0.0169546499970513,0.9830453500029489
1950,the accountant,414805.0,0.1567893347476525,0.8432106652523474
1950,the administrator,190465.0,0.1189509883705667,0.8810490116294333
1950,the architect,145653.0,0.0507232944051959,0.949276705594804
1950,the artist,83250.0,0.3661861861861862,0.6338138138138139
1950,the athlete,54854.0,0.22321070477996127,0.7767892952200387
1950,the attendant,666210.0,0.3465363774185317,0.6534636225814683
1950,the auctioneer,16642.0,0.1800264391299122,0.8199735608700878
1950,the author,15747.0,0.3632437924684066,0.6367562075315933
1950,the bailiff,20117.0,0.057612964159665894,0.942387035840334
1950,the baker,121810.0,0.0820458090468762,0.9179541909531236
1950,the bankteller,68209.0,0.4742189447140407,0.5257810552859593
1950,the bartender,227422.0,0.0768175462356324,0.9231824537643676
1950,the blacksmith,45925.0,0.0014371257485029003,0.998562874251497
1950,the boilermaker,39081.0,0.0082392978685294,0.9917607021314704
1950,the bookbinder,32757.0,0.5388466587294318,0.4611533412705681
1950,the bootblack,16769.0,0.1078179974953783,0.8921820025046217
1950,the broker,477042.0,0.1042801262781893,0.8957198737218106
1950,the cabinetmaker,72208.0,0.0078523155329049,0.992147684467095
1950,the carpenter,989173.0,0.005842254084978,0.994157745915022
1950,the cashier,247531.0,0.8073938213799484,0.1926061786200516
1950,the chemist,80110.0,0.0983522656347522,0.9016477343652478
1950,the chiropractor,14087.0,0.1386384609924043,0.8613615390075956
1950,the clergy,223644.0,0.1674894028008799,0.83251059719912
1950,the clerical,3154631.0,0.4928088261352912,0.5071911738647087
1950,the clerk,309225.0,0.061473037432290406,0.9385269625677096
1950,the compositor,186394.0,0.0639183664710237,0.9360816335289762
1950,the conductor,69238.0,0.0007943614778012,0.9992056385221988
1950,the conservationist,28230.0,0.0625221395678356,0.9374778604321644
1950,the constable,7734.0,0.02133436772692,0.97866563227308
1950,the cook,489681.0,0.5251418780798112,0.4748581219201888
1950,the craftsperson,80058.0,0.0078193309850358,0.9921806690149642
1950,the dancer,15477.0,0.7865219357756671,0.2134780642243328
1950,the dentist,73743.0,0.0279484154428216,0.9720515845571785
1950,the designer,45581.0,0.24488273622781423,0.7551172637721858
1950,the dietitian,24052.0,0.9504407117911192,0.049559288208880704
1950,the doctor,199785.0,0.058638035888580194,0.9413619641114198
1950,the doorkeeper,269821.0,0.0202578746650557,0.9797421253349445
1950,the draftsperson,120068.0,0.05717593363760529,0.9428240663623948
1950,the driver,1816045.0,0.0072063192266711,0.9927936807733287
1950,the economist,10023.0,0.3272473311383817,0.6727526688616183
1950,the electrician,330886.0,0.0067515700271392,0.9932484299728608
1950,the eletrotyper,20775.0,0.0779302045728038,0.922069795427196
1950,the engineer,880054.0,0.0140173216643524,0.9859826783356476
1950,the entertainer,36148.0,0.3849452251853491,0.6150547748146509
1950,the farmer,4434463.0,0.0264929485261236,0.9735070514738763
1950,the fireperson,256909.0,0.0156047472062092,0.9843952527937908
1950,the gardener,162332.0,0.023002242318212,0.976997757681788
1950,the geologist,11098.0,0.0396467832041809,0.9603532167958192
1950,the guard,269821.0,0.0202578746650557,0.9797421253349445
1950,the housekeeper,1680444.0,0.9396837978534243,0.06031620214657551
1950,the huckster,24983.0,0.1442981227234519,0.855701877276548
1950,the inspector,162595.0,0.0629847166272025,0.9370152833727976
1950,the instructor,118019.0,0.2622798024046975,0.7377201975953025
1950,the janitor,620230.0,0.2275397836286538,0.7724602163713461
1950,the jeweler,51936.0,0.0583025261860751,0.9416974738139249
1950,the judge,181567.0,0.0328528862623714,0.9671471137376284
1950,the laborer,7035828.0,0.1110103885427557,0.8889896114572443
1950,the lawyer,181567.0,0.0328528862623714,0.9671471137376284
1950,the librarian,858294.0,0.780592664052178,0.219407335947822
1950,the lumberjack,101592.0,0.0240176391841877,0.9759823608158122
1950,the machinist,534675.0,0.0135203628372375,0.9864796371627624
1950,the mailperson,531395.0,0.0707646854035134,0.9292353145964866
1950,the manager,4530167.0,0.1256525421689752,0.8743474578310247
1950,the mason,172104.0,0.0048110444847301,0.99518895551527
1950,the mathematician,2309.0,0.2923343438718059,0.707665656128194
1950,the mechanic,8531878.0,0.3079695935642774,0.6920304064357226
1950,the midwife,1206.0,0.9087893864013267,0.0912106135986733
1950,the milliner,18134.0,0.8056137641998455,0.1943862358001544
1950,the millwright,60841.0,0.0043884880261665,0.9956115119738336
1950,the molder,62585.0,0.007142286490373,0.9928577135096268
1950,the musician,175860.0,0.5269361992494029,0.473063800750597
1950,the newsperson,195741.0,0.1470616784424316,0.8529383215575684
1950,the nurse,639626.0,0.9726027397260274,0.0273972602739726
1950,the nutritionist,24052.0,0.9504407117911192,0.049559288208880704
1950,the official,4654957.0,0.126999669384701,0.8730003306152989
1950,the operator,1002950.0,0.5357206241587318,0.4642793758412682
1950,the optometrist,17692.0,0.0541487678046574,0.9458512321953423
1950,the osteopath,7405.0,0.0780553679945982,0.9219446320054018
1950,the painter,155082.0,0.1406997588372603,0.8593002411627397
1950,the paperhanger,25897.0,0.1190871529520793,0.8809128470479206
1950,the peddler,24983.0,0.1442981227234519,0.855701877276548
1950,the pharmacist,99684.0,0.1403836122145981,0.8596163877854018
1950,the photographer,56595.0,0.1770121035427158,0.8229878964572842
1950,the physician,199785.0,0.058638035888580194,0.9413619641114198
1950,the physicist,7643.0,0.083998429935889,0.916001570064111
1950,the pilot,16988.0,0.0,1.0
1950,the plasterer,70250.0,0.0172953736654804,0.9827046263345196
1950,the plumber,297638.0,0.0075024022470249006,0.9924975977529753
1950,the police,236617.0,0.025272909385209,0.974727090614791
1950,the porter,181687.0,0.036111554486562,0.963888445513438
1950,the postmaster,37122.0,0.3972576908571736,0.6027423091428263
1950,the professor,123746.0,0.2625943464839267,0.7374056535160732
1950,the proprietor,4497215.0,0.1260978183164469,0.873902181683553
1950,the psychologist,4295.0,0.589988358556461,0.410011641443539
1950,the sailor,59697.0,0.0166675042296932,0.9833324957703068
1950,the sales,3567256.0,0.3817466422370584,0.6182533577629415
1950,the salesperson,222978.0,0.3236462790051036,0.6763537209948963
1950,the scientist,120165.0,0.1104814213789373,0.8895185786210626
1950,the secretary,1680722.0,0.9461011398672712,0.05389886013272859
1950,the setter,163775.0,0.0024729049000152,0.9975270950999849
1950,the sheriff,20117.0,0.057612964159665894,0.942387035840334
1950,the shoemaker,58087.0,0.0249625561657513,0.9750374438342486
1950,the smith,137532.0,0.010695692638804,0.9893043073611959
1950,the soldier,1022507.0,0.0204174641347198,0.97958253586528
1950,the statistician,24374.0,0.3427832936735866,0.6572167063264134
1950,the stereotyper,20775.0,0.0779302045728038,0.922069795427196
1950,the surgeon,199785.0,0.058638035888580194,0.9413619641114198
1950,the surveyor,27810.0,0.1050341603739661,0.8949658396260338
1950,the tailor,109095.0,0.22573903478619553,0.7742609652138045
1950,the teacher,1172528.0,0.7446611083061556,0.2553388916938444
1950,the teamster,25795.0,0.0200814111261872,0.9799185888738128
1950,the technician,201558.0,0.35804086168745475,0.6419591383125453
1950,the therapist,25611.0,0.5322712896802155,0.4677287103197844
1950,the toolmaker,163775.0,0.0024729049000152,0.9975270950999849
1950,the tradesperson,3615335.0,0.0584781216678399,0.94152187833216
1950,the typesetter,186394.0,0.0639183664710237,0.9360816335289762
1950,the upholsterer,67493.0,0.068658972041545,0.931341027958455
1950,the veterinarian,17947.0,0.152337438011924,0.847662561988076
1950,the waitstaff,747830.0,0.8244868486153271,0.175513151384673
1950,the weaver,109027.0,0.4016894897594174,0.5983105102405826
1950,the welder,295000.0,0.0349593220338983,0.9650406779661017
1960,the accountant,563520.0,0.2259724588302101,0.7740275411697899
1960,the administrator,330680.0,0.197895246159429,0.8021047538405709
1960,the architect,276720.0,0.0907054061867591,0.9092945938132408
1960,the artist,130740.0,0.4653510784763653,0.5346489215236347
1960,the athlete,108640.0,0.4015095729013255,0.5984904270986745
1960,the attendant,1442420.0,0.5267120533547788,0.4732879466452212
1960,the auctioneer,4520.0,0.0486725663716814,0.9513274336283186
1960,the author,33340.0,0.3113377324535093,0.6886622675464907
1960,the bailiff,27920.0,0.0680515759312321,0.931948424068768
1960,the baker,135220.0,0.2115071734950451,0.7884928265049549
1960,the bankteller,188460.0,0.7693940358696806,0.2306059641303194
1960,the bartender,221240.0,0.1370457421804375,0.8629542578195625
1960,the blacksmith,29660.0,0.0033715441672285003,0.9966284558327714
1960,the boilermaker,33080.0,0.0018137847642079,0.998186215235792
1960,the bookbinder,37920.0,0.6540084388185654,0.3459915611814346
1960,the bootblack,11660.0,0.0445969125214408,0.9554030874785592
1960,the broker,702940.0,0.1852505192477309,0.814749480752269
1960,the cabinetmaker,81640.0,0.0213130818226359,0.9786869181773641
1960,the carpenter,1111980.0,0.0042266947247252,0.9957733052752747
1960,the cashier,827100.0,0.846499818643453,0.1535001813565469
1960,the chemist,96740.0,0.1381021294190614,0.8618978705809386
1960,the chiropractor,16200.0,0.1222222222222222,0.8777777777777778
1960,the clergy,287560.0,0.1774933926832661,0.8225066073167339
1960,the clerical,5834840.0,0.6556649368277451,0.3443350631722549
1960,the clerk,335840.0,0.1186279180562172,0.8813720819437828
1960,the compositor,204040.0,0.11948637522054491,0.880513624779455
1960,the conductor,64360.0,0.0080795525170913,0.9919204474829086
1960,the conservationist,42320.0,0.04962192816635161,0.9503780718336484
1960,the constable,7980.0,0.0401002506265664,0.9598997493734336
1960,the cook,858140.0,0.6992798377887058,0.3007201622112942
1960,the craftsperson,124740.0,0.0243706910373577,0.9756293089626424
1960,the dancer,33280.0,0.8317307692307693,0.1682692307692307
1960,the dentist,86800.0,0.0347926267281106,0.9652073732718894
1960,the designer,80100.0,0.26541822721598,0.7345817727840199
1960,the dietitian,42020.0,0.9424083769633508,0.057591623036649206
1960,the doctor,241920.0,0.0769675925925925,0.9230324074074074
1960,the doorkeeper,368420.0,0.0459801313718039,0.9540198686281959
1960,the draftsperson,244100.0,0.0978287587054485,0.9021712412945514
1960,the driver,2193600.0,0.0207512764405543,0.9792487235594457
1960,the economist,22180.0,0.1884580703336339,0.8115419296663661
1960,the electrician,388440.0,0.011481824734836702,0.9885181752651632
1960,the eletrotyper,9900.0,0.0141414141414141,0.985858585858586
1960,the engineer,1313900.0,0.0096049927696171,0.9903950072303829
1960,the entertainer,36160.0,0.4148230088495575,0.5851769911504425
1960,the farmer,3004300.0,0.062437173384815005,0.9375628266151848
1960,the fireperson,260840.0,0.0055206256709093,0.9944793743290906
1960,the gardener,306380.0,0.0210196488021411,0.9789803511978586
1960,the geologist,20960.0,0.0362595419847328,0.9637404580152672
1960,the guard,368420.0,0.0459801313718039,0.9540198686281959
1960,the housekeeper,2931440.0,0.957427066561144,0.0425729334388559
1960,the huckster,83140.0,0.6242482559538128,0.3757517440461871
1960,the inspector,212660.0,0.1008182074673187,0.8991817925326813
1960,the instructor,193840.0,0.2656830375567478,0.7343169624432522
1960,the janitor,1077140.0,0.3028389995729432,0.6971610004270569
1960,the jeweler,43400.0,0.0921658986175115,0.9078341013824884
1960,the judge,223480.0,0.0466260962949704,0.9533739037050296
1960,the laborer,7102820.0,0.14767937241827886,0.8523206275817211
1960,the lawyer,223480.0,0.0466260962949704,0.9533739037050296
1960,the librarian,1582880.0,0.8785125846558173,0.1214874153441827
1960,the lumberjack,109840.0,0.0347778587035688,0.9652221412964314
1960,the machinist,588280.0,0.0210444006255524,0.9789555993744478
1960,the mailperson,879120.0,0.0819228319228319,0.918077168077168
1960,the manager,5187300.0,0.1671235517513928,0.8328764482486072
1960,the mason,235840.0,0.0039009497964721,0.9960990502035278
1960,the mathematician,10100.0,0.3663366336633663,0.6336633663366337
1960,the mechanic,12529120.0,0.40519844969159835,0.5948015503084015
1960,the midwife,2040.0,0.9019607843137256,0.0980392156862745
1960,the milliner,6720.0,0.9166666666666666,0.0833333333333333
1960,the millwright,74780.0,0.0008023535704733,0.9991976464295266
1960,the molder,60460.0,0.0387032748924909,0.9612967251075092
1960,the musician,236500.0,0.6043128964059197,0.3956871035940803
1960,the newsperson,450360.0,0.1849631405986322,0.8150368594013678
1960,the nurse,1330560.0,0.9767015392015392,0.0232984607984607
1960,the nutritionist,42020.0,0.9424083769633508,0.057591623036649206
1960,the official,5437060.0,0.1706804780524768,0.8293195219475231
1960,the operator,1764320.0,0.6397025482905595,0.3602974517094404
1960,the optometrist,17480.0,0.0434782608695652,0.9565217391304348
1960,the osteopath,4540.0,0.1365638766519823,0.8634361233480177
1960,the painter,174740.0,0.145473274579375,0.8545267254206249
1960,the paperhanger,15400.0,0.1675324675324675,0.8324675324675325
1960,the peddler,83140.0,0.6242482559538128,0.3757517440461871
1960,the pharmacist,101000.0,0.0978217821782178,0.9021782178217822
1960,the photographer,59360.0,0.1805929919137466,0.8194070080862533
1960,the physician,241920.0,0.0769675925925925,0.9230324074074074
1960,the physicist,14120.0,0.0538243626062322,0.9461756373937678
1960,the pilot,29000.0,0.0062068965517241,0.993793103448276
1960,the plasterer,60120.0,0.0026613439787092,0.9973386560212908
1960,the plumber,365380.0,0.0038863648803984,0.9961136351196017
1960,the police,311980.0,0.0383357907558176,0.9616642092441823
1960,the porter,185240.0,0.0224573526236234,0.9775426473763766
1960,the postmaster,47960.0,0.463302752293578,0.536697247706422
1960,the professor,201900.0,0.2652798415056959,0.7347201584943042
1960,the proprietor,5160540.0,0.1678002689641006,0.8321997310358994
1960,the psychologist,13900.0,0.3971223021582734,0.6028776978417266
1960,the sailor,49700.0,0.0072434607645875,0.9927565392354125
1960,the sales,5787000.0,0.5522965266977709,0.44770347330222904
1960,the salesperson,402520.0,0.36768359336182044,0.6323164066381795
1960,the scientist,167480.0,0.1429424408884643,0.8570575591115357
1960,the secretary,3949000.0,0.9768548999746772,0.0231451000253228
1960,the setter,204880.0,0.0093713393205778,0.990628660679422
1960,the sheriff,27920.0,0.0680515759312321,0.931948424068768
1960,the shoemaker,42800.0,0.0397196261682243,0.9602803738317756
1960,the smith,159960.0,0.0181295323830957,0.9818704676169042
1960,the soldier,1787420.0,0.0196260531939891,0.9803739468060108
1960,the statistician,28840.0,0.4029126213592233,0.5970873786407767
1960,the stereotyper,9900.0,0.0141414141414141,0.985858585858586
1960,the surgeon,241920.0,0.0769675925925925,0.9230324074074074
1960,the surveyor,57600.0,0.0923611111111111,0.9076388888888888
1960,the tailor,58740.0,0.2444671433435478,0.7555328566564522
1960,the teacher,2163540.0,0.7694241844384666,0.2305758155615334
1960,the teamster,25940.0,0.0053970701619121,0.9946029298380878
1960,the technician,597160.0,0.3551476991091165,0.6448523008908835
1960,the therapist,49180.0,0.6368442456283042,0.36315575437169584
1960,the toolmaker,204880.0,0.0093713393205778,0.990628660679422
1960,the tradesperson,4093400.0,0.0580055699418576,0.9419944300581424
1960,the typesetter,204040.0,0.11948637522054491,0.880513624779455
1960,the upholsterer,68700.0,0.1315866084425036,0.8684133915574963
1960,the veterinarian,15800.0,0.0240506329113924,0.9759493670886076
1960,the waitstaff,1818140.0,0.9184331239618512,0.0815668760381488
1960,the weaver,86320.0,0.4763670064874884,0.5236329935125116
1960,the welder,421000.0,0.069833729216152,0.930166270783848
1970,the accountant,1708800.0,0.3038389513108614,0.6961610486891385
1970,the administrator,906600.0,0.2101257445400397,0.7898742554599603
1970,the architect,792000.0,0.0940656565656565,0.9059343434343434
1970,the artist,268400.0,0.4396423248882265,0.5603576751117735
1970,the athlete,217800.0,0.3682277318640955,0.6317722681359045
1970,the attendant,5712500.0,0.6426258205689278,0.3573741794310722
1970,the auctioneer,14500.0,0.08275862068965512,0.9172413793103448
1970,the author,64400.0,0.3509316770186335,0.6490683229813664
1970,the bailiff,77000.0,0.0636363636363636,0.9363636363636364
1970,the baker,287900.0,0.332754428621049,0.667245571378951
1970,the bankteller,722900.0,0.8755014524830543,0.1244985475169456
1970,the bartender,506400.0,0.2529620853080568,0.7470379146919431
1970,the blacksmith,45700.0,0.0306345733041575,0.9693654266958422
1970,the boilermaker,75000.0,0.02,0.98
1970,the bookbinder,97300.0,0.6762589928057554,0.3237410071942446
1970,the bootblack,14100.0,0.0992907801418439,0.900709219858156
1970,the broker,2554500.0,0.360540223135643,0.6394597768643571
1970,the cabinetmaker,163800.0,0.0714285714285714,0.9285714285714286
1970,the carpenter,2264000.0,0.0136042402826855,0.9863957597173145
1970,the cashier,2874900.0,0.8717868447598177,0.1282131552401822
1970,the chemist,247900.0,0.154094392900363,0.8459056070996369
1970,the chiropractor,29700.0,0.1077441077441077,0.8922558922558923
1970,the clergy,574800.0,0.12247738343771739,0.8775226165622826
1970,the clerical,14480900.0,0.673991257449468,0.3260087425505321
1970,the clerk,1032300.0,0.1702024605250411,0.8297975394749588
1970,the compositor,373800.0,0.18084537185660776,0.8191546281433922
1970,the conductor,128700.0,0.0186480186480186,0.9813519813519812
1970,the conservationist,105800.0,0.0576559546313799,0.94234404536862
1970,the constable,10100.0,0.0396039603960396,0.9603960396039604
1970,the cook,2605400.0,0.6683426729101097,0.3316573270898902
1970,the craftsperson,1886400.0,0.0635072094995759,0.936492790500424
1970,the dancer,24500.0,0.8653061224489796,0.1346938775510204
1970,the dentist,208500.0,0.0436450839328537,0.9563549160671464
1970,the designer,258900.0,0.2858246427191966,0.7141753572808034
1970,the dietitian,122500.0,0.9159183673469388,0.0840816326530612
1970,the doctor,591300.0,0.1094199222053103,0.8905800777946896
1970,the doorkeeper,855800.0,0.0588922645477915,0.9411077354522083
1970,the draftsperson,664600.0,0.1030695154980439,0.8969304845019561
1970,the driver,4235400.0,0.0618123435802993,0.9381876564197006
1970,the economist,140600.0,0.1436699857752489,0.8563300142247511
1970,the electrician,1019400.0,0.0235432607416127,0.9764567392583872
